lng,lat,speed,direction
85.4172746,18.7868673,46.239,258.0
85.4171651,18.8410724,46.25,253.8
85.4170554,18.8952772,42.665,253.8
85.4169454,18.9494817,40.127,263.0
85.4168351,19.0036859,37.662,268.0
85.4167245,19.0578897,34.316,272.1
85.4166137,19.1120933,30.722,280.2
85.4165026,19.1662965,26.514,279.6
85.4163912,19.2204994,22.385,279.4
85.4162795,19.2747019,22.648,282.5
85.4161676,19.3289042,25.606,270.3
85.4160553,19.3831061,30.426,275.5
85.4159428,19.4373077,48.535,301.5
85.4745495,18.5701387,28.805,219.5
85.4744592,18.6243452,33.807,238.8
85.4743686,18.6785514,40.876,247.5
85.4742779,18.7327573,50.841,253.6
85.4741869,18.7869628,50.29,254.7
85.4740956,18.8411681,43.968,253.0
85.4740042,18.895373,44.208,253.2
85.4739125,18.9495776,37.322,254.5
85.4738206,19.0037819,34.397,262.0
85.4737284,19.0579859,34.049,275.1
85.4736361,19.1121895,38.448,279.0
85.4735435,19.1663929,36.529,284.7
85.4734506,19.2205959,33.651,286.9
85.4733576,19.2747986,31.997,277.6
85.4732643,19.3290009,31.835,275.1
85.4731708,19.383203,35.153,280.7
85.473077,19.4374047,35.322,288.9
85.5313893,18.5702165,30.968,225.2
85.531317,18.6244231,36.443,230.7
85.5312446,18.6786294,46.636,248.7
85.5311719,18.7328354,51.282,253.7
85.5310991,18.787041,48.245,250.0
85.5310262,18.8412463,40.701,247.9
85.530953,18.8954514,36.807,240.9
85.5308797,18.9496561,33.835,248.5
85.5308061,19.0038605,30.854,258.3
85.5307324,19.0580645,33.38,266.9
85.5306585,19.1122683,37.35,276.4
85.5305844,19.1664717,35.039,278.7
85.5305102,19.2206748,37.55,283.6
85.5304357,19.2748776,34.233,277.6
85.5303611,19.3290801,34.496,269.6
85.5302863,19.3832822,35.069,274.2
85.5302113,19.4374841,37.972,298.8
85.5301361,19.4916856,21.138,304.4
85.5882291,18.570277,31.107,219.3
85.5881749,18.6244837,39.519,234.5
85.5881206,18.6786901,42.945,238.8
85.5880661,18.7328961,52.858,247.6
85.5880115,18.7871018,47.117,250.6
85.5879567,18.8413072,39.265,242.8
85.5879019,18.8955123,34.935,240.7
85.5878469,18.9497171,34.569,241.6
85.5877917,19.0039216,37.039,248.4
85.5877364,19.0581257,33.646,257.7
85.587681,19.1123295,35.407,267.5
85.5876255,19.166533,35.583,266.8
85.5875698,19.2207362,37.6,268.4
85.5875139,19.2749391,33.094,258.3
85.5874579,19.3291416,29.605,251.7
85.5874018,19.3833439,29.34,269.0
85.5873456,19.4375458,21.29,277.9
85.5872892,19.4917474,7.138,276.7
85.5872327,19.5459486,7.62,125.1
85.6450689,18.5703203,33.004,220.9
85.6450328,18.624527,33.575,221.8
85.6449966,18.6787334,42.75,236.0
85.6449603,18.7329395,46.434,242.1
85.6449239,18.7871452,52.52,241.7
85.6448874,18.8413507,43.408,238.6
85.6448508,18.8955559,38.795,236.4
85.6448141,18.9497607,38.149,241.2
85.6447773,19.0039652,37.49,251.9
85.6447405,19.0581694,38.947,258.1
85.6447035,19.1123733,34.744,259.8
85.6446665,19.1665769,35.338,259.5
85.6446294,19.2207801,29.685,250.9
85.6445921,19.274983,32.832,249.3
85.6445548,19.3291856,28.039,235.1
85.6445174,19.3833879,20.479,238.3
85.6444799,19.4375899,18.395,259.9
85.6444423,19.4917915,9.065,255.4
85.6444046,19.5459928,2.24,306.1
85.6443669,19.6001938,10.216,71.3
85.7019088,18.5703462,33.367,220.2
85.7018907,18.6245529,31.381,214.6
85.7018726,18.6787594,34.023,218.9
85.7018545,18.7329655,47.585,238.9
85.7018363,18.7871713,52.963,242.1
85.701818,18.8413768,43.053,238.7
85.7017997,18.895582,40.754,243.3
85.7017814,18.9497869,42.691,246.4
85.701763,19.0039914,50.793,257.0
85.7017446,19.0581956,43.224,258.5
85.7017261,19.1123995,40.643,252.7
85.7017076,19.1666031,39.126,253.7
85.701689,19.2208064,39.093,250.5
85.7016704,19.2750094,32.698,236.0
85.7016517,19.329212,28.714,231.6
85.701633,19.3834143,23.045,232.1
85.7016143,19.4376163,16.639,240.4
85.7015955,19.491818,8.744,216.9
85.7015766,19.5460193,4.382,180.9
85.7015578,19.6002203,12.336,94.6
85.7587487,18.5703548,33.37,222.8
85.7587487,18.6245616,32.452,217.3
85.7587487,18.678768,41.322,228.3
85.7587487,18.7329742,43.474,230.0
85.7587487,18.78718,38.622,237.7
85.7587487,18.8413855,37.623,235.4
85.7587487,18.8955907,41.134,237.1
85.7587487,18.9497956,47.741,248.6
85.7587487,19.0040001,52.697,253.9
85.7587487,19.0582044,55.839,256.1
85.7587487,19.1124083,48.328,255.8
85.7587487,19.1666119,42.991,253.2
85.7587487,19.2208152,41.011,244.3
85.7587487,19.2750182,37.965,236.6
85.7587487,19.3292208,32.152,227.1
85.7587487,19.3834231,24.534,228.2
85.7587487,19.4376251,17.969,229.1
85.7587487,19.4918268,13.655,238.6
85.7587487,19.5460282,11.064,264.1
85.7587487,19.6002292,7.454,31.5
85.7587487,19.6544299,20.127,62.6
85.8156066,18.6245529,33.079,214.0
85.8156247,18.6787594,40.099,225.6
85.8156611,18.7871713,37.555,231.6
85.8156793,18.8413768,30.349,223.7
85.8156976,18.895582,36.172,230.4
85.8157159,18.9497869,56.304,244.9
85.8157343,19.0039914,55.712,240.4
85.8157528,19.0581956,47.842,243.6
85.8157712,19.1123995,37.088,237.0
85.8157898,19.1666031,46.119,245.2
85.8158083,19.2208064,42.708,238.6
85.8158269,19.2750094,41.964,234.1
85.8158456,19.329212,33.286,231.4
85.8158643,19.3834143,26.332,227.7
85.815883,19.4376163,19.432,232.4
85.8159018,19.491818,14.019,252.5
85.8159207,19.5460193,11.659,277.3
85.8159396,19.6002203,9.132,342.2
85.8159585,19.654421,17.515,59.2
85.8159775,19.7086214,28.742,80.4
85.8725735,18.7871452,36.369,223.6
85.87261,18.8413507,31.734,219.2
85.8726465,18.8955559,50.396,238.9
85.8726832,18.9497607,54.464,235.1
85.87272,19.0039652,54.502,237.8
85.8727568,19.0581694,52.84,237.4
85.8727938,19.1123733,40.538,235.9
85.8728308,19.1665769,43.581,242.2
85.872868,19.2207801,36.948,239.9
85.8729052,19.274983,35.248,239.1
85.8729425,19.3291856,22.585,231.8
85.8729799,19.3833879,18.251,225.3
85.8730174,19.4375899,16.969,246.1
85.873055,19.4917915,16.294,269.1
85.8730927,19.5459928,10.613,301.2
85.8731305,19.6001938,8.902,327.7
85.8731683,19.6543944,17.436,68.4
85.8732063,19.7085948,30.797,85.9
85.8732444,19.7627948,31.654,92.3
85.9295406,18.8413072,46.817,227.4
85.9295955,18.8955123,48.461,233.1
85.9296505,18.9497171,55.675,232.7
85.9297056,19.0039216,49.997,226.3
85.9297609,19.0581257,42.583,224.5
85.9298163,19.1123295,31.382,215.6
85.9298719,19.166533,49.481,237.3
85.9299276,19.2207362,35.296,235.0
85.9299834,19.2749391,29.273,226.3
85.9300394,19.3291416,14.317,229.6
85.9300955,19.3833439,15.774,240.8
85.9301518,19.4375458,8.618,266.9
85.9302081,19.4917474,10.122,294.9
85.9302647,19.5459486,11.853,327.4
85.9303213,19.6001495,10.798,355.0
85.9303781,19.6543501,15.246,72.7
85.9304351,19.7085504,25.621,92.9
85.9304922,19.7627504,24.654,101.3
85.9864712,18.8412463,48.449,222.7
85.9865443,18.8954514,60.208,228.4
85.9866177,18.9496561,63.773,234.0
85.9866912,19.0038605,42.706,216.1
85.9867649,19.0580645,30.738,167.6
85.9868388,19.1122683,22.405,199.0
85.9869129,19.1664717,21.652,215.3
85.9869872,19.2206748,28.372,233.5
85.9870616,19.2748776,18.944,218.7
85.9871362,19.3290801,13.98,232.9
85.9872111,19.3832822,10.8,238.5
85.9872861,19.4374841,11.664,281.9
85.9873612,19.4916856,13.482,311.6
85.9874366,19.5458867,16.948,309.1
85.9875122,19.6000876,13.01,343.7
85.9875879,19.6542881,8.639,25.1
85.9876638,19.7084883,7.724,137.6
85.98774,19.7626882,23.869,155.0
85.9878163,19.8168877,40.466,166.3
86.0434932,18.895373,61.949,214.7
86.0435848,18.9495776,60.954,213.7
86.0436768,19.0037819,54.355,214.2
86.0437689,19.0579859,37.738,210.7
86.0438613,19.1121895,26.866,124.4
86.0439539,19.1663929,17.152,213.0
86.0440467,19.2205959,11.902,213.1
86.0441398,19.2747986,16.708,222.3
86.044233,19.3290009,14.395,221.8
86.0443266,19.383203,5.288,234.6
86.0444203,19.4374047,8.303,295.5
86.0445143,19.4916061,13.101,309.0
86.0446085,19.5458072,18.94,305.8
86.044703,19.600008,22.246,302.0
86.0447976,19.6542084,12.213,298.6
86.0448926,19.7084085,7.062,294.6
86.0449877,19.7626083,20.282,174.6
86.0450831,19.8168077,10.215,169.8
86.1005519,18.9494817,69.917,216.6
86.1006622,19.0036859,60.205,211.3
86.1007728,19.0578897,45.785,216.5
86.1009948,19.1662965,15.259,209.1
86.1011062,19.2204994,8.701,216.9
86.1012178,19.2747019,7.353,195.6
86.1013298,19.3289042,5.073,183.4
86.101442,19.3831061,12.636,235.1
86.1015545,19.4373077,12.151,274.4
86.1016673,19.491509,15.061,290.4
86.1017803,19.54571,21.165,288.7
86.1018937,19.5999106,24.936,287.7
86.1020073,19.6541109,25.947,318.5
86.1021212,19.7083109,26.853,330.9
86.1022354,19.7625106,24.475,336.7
86.1572626,18.8409593,49.749,194.0
86.1573906,18.895164,48.775,190.8
86.1580356,19.1661826,20.215,216.3
86.1581656,19.2203853,11.189,204.8
86.1582958,19.2745878,14.117,194.8
86.1584265,19.3287899,16.515,211.9
86.1585574,19.3829917,10.148,212.4
86.1586886,19.4371931,17.94,246.2
86.1588202,19.4913943,11.016,300.7
86.1589521,19.5455951,18.232,299.2
86.1590843,19.5997956,24.2,281.6
86.1592169,19.6539957,31.004,338.3
86.1593498,19.7081956,42.441,349.6
86.214047,18.7866241,41.99,162.3
86.2141929,18.8408289,56.229,201.9
86.2143392,18.8950334,47.023,189.7
86.2144859,18.9492376,54.989,200.6
86.2147804,19.057645,48.616,135.2
86.2149282,19.1118482,29.828,162.1
86.2150764,19.1660511,32.761,183.7
86.2152249,19.2202537,13.007,196.2
86.2153738,19.274456,16.331,180.3
86.215523,19.328658,16.056,197.5
86.2156727,19.3828596,21.151,214.9
86.2158227,19.4370609,16.5,235.4
86.215973,19.4912619,7.751,346.4
86.2161238,19.5454625,14.849,337.7
86.2162749,19.5996628,23.113,320.3
86.2164264,19.6538628,43.713,349.5
86.2165782,19.7080625,53.265,354.0
86.2167305,19.7622619,53.816,348.2
86.2712878,18.8948854,43.749,176.6
86.2716182,19.0032931,41.531,151.2
86.2717841,19.0574964,44.363,154.4
86.2719503,19.1116995,53.925,173.4
86.272117,19.1659022,53.925,173.4
86.2724516,19.2743067,39.793,179.7
86.2726195,19.3285084,18.042,173.0
86.2727879,19.3827099,20.897,207.5
86.2729566,19.436911,9.832,49.0
86.2731258,19.4911118,12.149,48.6
86.2732954,19.5453123,17.576,18.3
86.2734654,19.5995124,49.581,357.9
86.2736358,19.6537122,54.826,355.0
86.2738066,19.7079117,57.776,353.3
86.2739779,19.7621109,72.665,352.9
86.3284195,18.9489237,52.148,179.7
86.3286034,19.0031272,52.148,179.7
86.3287876,19.0573304,41.876,124.8
86.3289724,19.1115332,38.769,145.9
86.3291576,19.1657357,55.424,182.2
86.3297159,19.3283414,18.023,167.7
86.3299029,19.3825426,7.541,163.9
86.3300904,19.4367435,22.752,195.5
86.3302784,19.4909441,15.291,73.5
86.3304668,19.5451443,15.589,111.8
86.3310349,19.7077432,66.486,351.8
86.3859943,19.1113494,49.842,193.4
86.386198,19.1655517,65.919,192.5
86.3864022,19.2197537,65.919,192.5
86.3870179,19.3823577,32.484,197.3
86.3872241,19.4365584,64.34,186.3
86.3874309,19.4907587,64.34,186.3
86.4430161,19.1111482,49.842,193.4
86.4432383,19.1653502,65.919,192.5
86.4434611,19.2195519,65.919,192.5
86.4443577,19.4363556,64.34,186.3
86.4445833,19.4905557,55.971,190.9
84.7912472,18.7846697,31.414,164.2
84.7909371,18.8388721,22.497,234.3
84.7906262,18.8930742,39.667,270.2
84.8481581,18.7849564,37.584,142.0
84.8478662,18.8391591,28.248,154.6
84.8475735,18.8933616,29.968,153.8
84.8472802,18.9475637,24.761,165.5
84.8469861,19.0017655,63.888,118.0
84.8466913,19.0559669,36.093,122.4
84.8463957,19.1101681,105.214,113.3
84.9050691,18.7852256,25.949,187.9
84.9047954,18.8394287,24.644,184.0
84.9045211,18.8936315,26.254,186.9
84.904246,18.9478339,25.592,159.1
84.9039703,19.0020361,22.531,166.3
84.9036939,19.0562379,31.59,135.1
84.9034168,19.1104394,52.368,119.1
84.9031391,19.1646405,62.323,110.7
84.9617248,18.8396809,29.271,232.4
84.9614688,18.893884,29.305,227.7
84.9609547,19.0022892,26.579,219.5
84.9606968,19.0564913,24.09,209.3
84.9604382,19.1106931,24.814,229.3
84.9601789,19.1648946,14.71,236.8
84.959919,19.2190958,27.708,270.5
84.9596584,19.2732966,27.642,275.3
85.0193642,18.6773037,35.115,254.2
85.0191282,18.731508,32.665,252.5
85.0188916,18.785712,37.835,255.6
85.0179393,19.0025249,38.463,241.8
85.0176998,19.0567273,33.472,238.9
85.0174596,19.1109294,44.073,248.7
85.0172189,19.1651312,43.169,255.0
85.0169776,19.2193326,31.347,270.2
85.0167356,19.2735337,29.217,275.7
85.0762393,18.6775203,32.401,264.3
85.0760215,18.7317249,32.098,263.2
85.0758031,18.7859292,39.658,264.9
85.0755842,18.8401331,41.823,260.2
85.0751447,18.9485401,37.561,250.3
85.0749241,19.0027431,33.475,247.0
85.0747029,19.0569458,28.549,244.0
85.0744813,19.1111482,30.628,256.7
85.074259,19.1653502,39.288,264.2
85.0740363,19.2195519,30.342,286.2
85.0738129,19.2737533,33.742,288.0
85.1331146,18.6777196,33.239,266.4
85.1329149,18.7319245,38.146,266.6
85.1327147,18.786129,41.102,269.3
85.132514,18.8403332,36.71,268.1
85.1323129,18.8945371,34.7,265.3
85.1321112,18.9487406,31.569,259.1
85.131909,19.0029439,30.71,253.6
85.1317063,19.0571468,29.384,253.9
85.1315031,19.1113494,24.69,263.2
85.1312993,19.1655517,26.178,283.7
85.1310951,19.2197537,30.44,297.6
85.1308904,19.2739553,35.688,293.2
85.1306852,19.3281567,33.212,271.6
85.18999,18.6779016,36.563,262.7
85.1898085,18.7321066,41.206,265.7
85.1896265,18.7863114,40.301,269.1
85.1894441,18.8405158,37.743,271.9
85.1892611,18.8947199,38.244,271.3
85.1890778,18.9489237,36.295,268.6
85.188894,19.0031272,29.72,263.1
85.1887097,19.0573304,25.208,260.8
85.188525,19.1115332,23.688,271.6
85.1883398,19.1657357,25.247,284.6
85.1881541,19.2199379,32.405,284.4
85.187968,19.2741398,35.732,280.1
85.1877814,19.3283414,38.376,285.8
85.2468656,18.6780662,39.053,262.9
85.2467022,18.7322715,35.666,263.7
85.2465384,18.7864764,36.886,268.9
85.2463742,18.840681,37.59,272.2
85.2462096,18.8948854,39.244,273.4
85.2460445,18.9490894,37.818,269.3
85.2458791,19.0032931,31.387,269.5
85.2457133,19.0574964,25.673,269.4
85.245547,19.1116995,24.527,274.3
85.2453803,19.1659022,27.538,273.8
85.2452132,19.2201046,30.747,274.0
85.2450457,19.2743067,32.974,279.7
85.2448778,19.3285084,38.017,293.5
85.3038861,18.6240077,32.235,257.8
85.3037412,18.6782135,39.583,260.0
85.303596,18.7324189,35.13,260.4
85.3034504,18.7866241,35.723,261.1
85.3033044,18.8408289,36.382,261.7
85.3031581,18.8950334,37.697,266.7
85.3030114,18.9492376,37.946,269.1
85.3028643,19.0034415,32.071,268.4
85.3027169,19.057645,24.0,271.3
85.3025691,19.1118482,23.919,269.1
85.302421,19.1660511,26.212,268.5
85.3022725,19.2202537,27.65,275.5
85.3021236,19.274456,28.397,284.6
85.3019743,19.328658,34.64,296.0
85.3018247,19.3828596,45.679,304.5
85.3607437,18.6241375,18.639,242.5
85.3606169,18.6783435,29.238,249.7
85.3604899,18.7325491,36.04,254.0
85.3603625,18.7867544,37.696,254.4
85.3602347,18.8409593,36.686,255.3
85.3601067,18.895164,35.517,256.1
85.3599783,18.9493684,35.65,257.9
85.3598497,19.0035724,30.392,267.5
85.3597207,19.0577761,26.334,267.1
85.3595914,19.1119795,22.828,267.3
85.3594617,19.1661826,24.018,273.0
85.3593318,19.2203853,26.084,276.4
85.3592015,19.2745878,26.893,283.3
85.3590709,19.3287899,31.839,297.9
85.35894,19.3829917,51.375,311.3
85.4176014,18.62425,20.554,226.9
85.4174928,18.6784561,26.369,241.6
85.4173838,18.7326619,33.821,249.9
85.4172746,18.7868673,36.829,246.1
85.4171651,18.8410724,42.31,246.6
85.4170554,18.8952772,36.314,243.6
85.4169454,18.9494817,32.696,254.4
85.4168351,19.0036859,27.629,256.3
85.4167245,19.0578897,22.596,262.6
85.4166137,19.1120933,25.387,273.4
85.4165026,19.1662965,27.232,282.0
85.4163912,19.2204994,22.238,278.8
85.4162795,19.2747019,24.441,289.6
85.4161676,19.3289042,29.03,287.6
85.4160553,19.3831061,31.542,292.8
85.4159428,19.4373077,48.514,311.3
85.4745495,18.5701387,26.777,212.8
85.4744592,18.6243452,28.565,233.1
85.4743686,18.6785514,30.71,235.5
85.4742779,18.7327573,38.605,243.4
85.4741869,18.7869628,40.802,243.8
85.4740956,18.8411681,42.752,247.8
85.4740042,18.895373,39.785,243.6
85.4739125,18.9495776,30.84,240.0
85.4738206,19.0037819,24.527,247.5
85.4737284,19.0579859,23.925,264.1
85.4736361,19.1121895,30.004,273.3
85.4735435,19.1663929,26.279,280.2
85.4734506,19.2205959,25.792,282.3
85.4733576,19.2747986,21.297,259.8
85.4732643,19.3290009,23.89,268.6
85.4731708,19.383203,26.24,278.3
85.473077,19.4374047,22.887,290.5
85.5313893,18.5702165,27.312,216.2
85.531317,18.6244231,35.301,228.8
85.5312446,18.6786294,33.261,234.2
85.5311719,18.7328354,34.761,237.8
85.5310991,18.787041,45.496,242.9
85.5310262,18.8412463,43.148,244.4
85.530953,18.8954514,37.79,238.5
85.5308797,18.9496561,29.064,236.7
85.5308061,19.0038605,21.551,238.5
85.5307324,19.0580645,18.71,240.9
85.5306585,19.1122683,21.683,259.8
85.5305844,19.1664717,26.842,270.4
85.5305102,19.2206748,20.043,267.2
85.5304357,19.2748776,21.331,254.7
85.5303611,19.3290801,25.62,258.2
85.5302863,19.3832822,21.356,259.5
85.5302113,19.4374841,22.107,289.8
85.5301361,19.4916856,5.102,158.1
85.5882291,18.570277,27.165,216.8
85.5881749,18.6244837,34.046,223.2
85.5881206,18.6786901,37.621,231.8
85.5880661,18.7328961,44.966,238.4
85.5880115,18.7871018,41.031,238.1
85.5879567,18.8413072,39.542,237.0
85.5879019,18.8955123,33.754,231.8
85.5878469,18.9497171,26.807,225.6
85.5877917,19.0039216,24.323,215.4
85.5877364,19.0581257,20.16,220.0
85.587681,19.1123295,17.151,227.0
85.5876255,19.166533,20.459,231.9
85.5875698,19.2207362,26.515,252.4
85.5875139,19.2749391,21.349,221.1
85.5874579,19.3291416,18.186,234.0
85.5874018,19.3833439,25.505,272.5
85.5873456,19.4375458,12.181,268.3
85.5872892,19.4917474,6.332,151.1
85.5872327,19.5459486,25.693,128.1
85.6450328,18.624527,36.085,221.8
85.6449966,18.6787334,39.222,227.2
85.6449603,18.7329395,41.134,233.1
85.6449239,18.7871452,43.447,236.4
85.6448874,18.8413507,41.223,236.2
85.6448508,18.8955559,35.973,225.9
85.6448141,18.9497607,32.198,228.7
85.6447773,19.0039652,25.546,228.6
85.6447405,19.0581694,20.462,208.4
85.6447035,19.1123733,20.166,184.0
85.6446665,19.1665769,21.306,220.2
85.6446294,19.2207801,19.626,202.2
85.6445921,19.274983,23.446,218.9
85.6445548,19.3291856,17.971,211.8
85.6445174,19.3833879,13.742,225.1
85.6444799,19.4375899,14.278,263.0
85.6444423,19.4917915,5.282,177.2
85.6444046,19.5459928,7.661,121.4
85.6443669,19.6001938,20.195,106.0
85.7018907,18.6245529,32.971,215.0
85.7018726,18.6787594,34.451,217.2
85.7018545,18.7329655,44.903,234.7
85.7018363,18.7871713,45.395,233.1
85.701818,18.8413768,40.014,230.5
85.7017997,18.895582,34.368,229.0
85.7017814,18.9497869,33.658,235.5
85.701763,19.0039914,35.636,241.2
85.7017446,19.0581956,28.776,237.3
85.7017261,19.1123995,21.528,202.0
85.7017076,19.1666031,22.751,203.5
85.701689,19.2208064,22.539,208.6
85.7016704,19.2750094,21.452,195.1
85.7016517,19.329212,18.825,205.9
85.701633,19.3834143,15.361,200.9
85.7016143,19.4376163,10.929,221.4
85.7015955,19.491818,6.454,191.2
85.7015766,19.5460193,10.361,128.1
85.7015578,19.6002203,18.601,101.0
85.7587487,18.5703548,29.611,210.9
85.7587487,18.6245616,30.696,209.8
85.7587487,18.678768,44.588,225.3
85.7587487,18.7329742,48.304,230.7
85.7587487,18.78718,37.288,235.1
85.7587487,18.8413855,35.72,228.1
85.7587487,18.8955907,38.157,230.5
85.7587487,18.9497956,40.77,242.1
85.7587487,19.0040001,44.323,245.4
85.7587487,19.0582044,55.078,249.0
85.7587487,19.1124083,50.903,249.3
85.7587487,19.1666119,30.586,226.4
85.7587487,19.2208152,31.857,231.9
85.7587487,19.2750182,25.215,210.4
85.7587487,19.3292208,23.86,190.6
85.7587487,19.3834231,18.711,202.8
85.7587487,19.4376251,13.341,200.0
85.7587487,19.4918268,8.216,192.7
85.7587487,19.5460282,3.76,275.3
85.7587487,19.6002292,12.65,37.4
85.7587487,19.6544299,22.048,51.9
85.8156066,18.6245529,33.32,210.7
85.8156247,18.6787594,43.879,225.0
85.8156611,18.7871713,36.064,234.2
85.8156793,18.8413768,40.216,225.5
85.8156976,18.895582,39.893,222.6
85.8157159,18.9497869,57.783,239.2
85.8157343,19.0039914,53.022,239.2
85.8157528,19.0581956,52.263,240.2
85.8157712,19.1123995,42.933,235.9
85.8157898,19.1666031,51.114,244.1
85.8158083,19.2208064,44.92,243.1
85.8158269,19.2750094,36.027,235.1
85.8158456,19.329212,24.167,218.3
85.8158643,19.3834143,20.299,207.3
85.815883,19.4376163,15.028,226.1
85.8159018,19.491818,13.313,267.4
85.8159207,19.5460193,8.893,302.9
85.8159396,19.6002203,12.217,354.8
85.8159585,19.654421,22.574,63.2
85.8159775,19.7086214,28.335,75.5
85.87261,18.8413507,54.133,219.2
85.8726465,18.8955559,51.638,232.4
85.8726832,18.9497607,63.821,236.4
85.87272,19.0039652,56.826,237.6
85.8727568,19.0581694,55.223,238.0
85.8727938,19.1123733,44.988,234.5
85.8728308,19.1665769,50.791,242.5
85.872868,19.2207801,34.046,239.1
85.8729052,19.274983,30.233,234.8
85.8729425,19.3291856,15.894,182.0
85.8729799,19.3833879,13.133,201.2
85.8730174,19.4375899,13.207,253.8
85.873055,19.4917915,16.869,287.2
85.8730927,19.5459928,16.992,300.2
85.8731305,19.6001938,13.709,320.8
85.8731683,19.6543944,22.167,66.9
85.8732063,19.7085948,34.531,83.0
85.8732444,19.7627948,30.798,90.8
85.9295406,18.8413072,52.066,231.9
85.9295955,18.8955123,60.899,233.1
85.9296505,18.9497171,69.263,233.5
85.9297056,19.0039216,62.218,231.1
85.9297609,19.0581257,51.172,230.3
85.9298163,19.1123295,33.578,223.8
85.9298719,19.166533,48.213,239.7
85.9299276,19.2207362,33.891,240.4
85.9299834,19.2749391,26.093,230.6
85.9300394,19.3291416,14.855,219.7
85.9300955,19.3833439,13.642,240.9
85.9301518,19.4375458,12.141,286.9
85.9302081,19.4917474,16.304,301.1
85.9302647,19.5459486,19.398,309.4
85.9303213,19.6001495,13.951,329.8
85.9303781,19.6543501,17.36,69.1
85.9304351,19.7085504,26.205,90.9
85.9304922,19.7627504,24.988,98.7
85.9864712,18.8412463,39.326,222.9
85.9865443,18.8954514,67.083,230.0
85.9866177,18.9496561,72.173,232.9
85.9866912,19.0038605,70.098,232.3
85.9869129,19.1664717,49.508,243.6
85.9869872,19.2206748,38.68,243.0
85.9870616,19.2748776,20.505,227.7
85.9871362,19.3290801,16.882,226.2
85.9872111,19.3832822,13.843,243.2
85.9872861,19.4374841,19.734,274.8
85.9873612,19.4916856,19.654,298.8
85.9874366,19.5458867,23.445,298.3
85.9875122,19.6000876,16.545,315.5
85.9875879,19.6542881,10.788,23.7
85.9876638,19.7084883,7.751,120.6
85.98774,19.7626882,23.384,156.8
85.9878163,19.8168877,46.603,170.8
86.0434932,18.895373,68.987,217.2
86.0435848,18.9495776,71.982,223.6
86.0436768,19.0037819,75.159,227.6
86.0437689,19.0579859,71.984,232.2
86.0439539,19.1663929,11.497,144.5
86.0440467,19.2205959,19.868,234.2
86.0441398,19.2747986,23.586,233.0
86.044233,19.3290009,15.126,229.0
86.0443266,19.383203,11.674,242.2
86.0444203,19.4374047,11.791,270.6
86.0445143,19.4916061,20.104,283.5
86.0446085,19.5458072,29.783,281.9
86.044703,19.600008,26.308,304.1
86.0447976,19.6542084,15.06,291.1
86.0448926,19.7084085,6.961,305.5
86.0449877,19.7626083,20.327,174.8
86.0450831,19.8168077,31.245,170.3
86.1005519,18.9494817,66.344,216.9
86.1006622,19.0036859,73.38,222.0
86.1007728,19.0578897,69.06,223.6
86.1009948,19.1662965,9.29,138.4
86.1011062,19.2204994,3.903,111.8
86.1012178,19.2747019,5.519,103.2
86.1013298,19.3289042,4.757,127.4
86.101442,19.3831061,15.406,236.8
86.1015545,19.4373077,9.594,276.0
86.1016673,19.491509,13.793,331.6
86.1017803,19.54571,27.933,274.4
86.1018937,19.5999106,30.9,275.7
86.1020073,19.6541109,28.239,307.7
86.1021212,19.7083109,33.015,335.3
86.1022354,19.7625106,11.836,300.3
86.1023498,19.8167099,31.528,170.5
86.1572626,18.8409593,65.954,212.3
86.1573906,18.895164,62.183,213.4
86.157519,18.9493684,40.181,199.1
86.1576477,19.0035724,73.133,222.1
86.1577767,19.0577761,73.305,222.0
86.1580356,19.1661826,8.365,208.3
86.1581656,19.2203853,5.387,103.8
86.1582958,19.2745878,7.217,139.4
86.1584265,19.3287899,17.792,214.1
86.1585574,19.3829917,6.492,197.7
86.1586886,19.4371931,16.328,250.0
86.1588202,19.4913943,23.758,28.6
86.1589521,19.5455951,16.25,313.9
86.1590843,19.5997956,27.599,258.1
86.1592169,19.6539957,24.152,319.0
86.1593498,19.7081956,33.9,341.3
86.214047,18.7866241,76.845,213.8
86.2141929,18.8408289,74.097,216.3
86.2143392,18.8950334,57.742,212.3
86.2144859,18.9492376,49.892,211.5
86.214633,19.0034415,38.302,202.4
86.2149282,19.1118482,15.763,250.7
86.2150764,19.1660511,1.795,6.2
86.2152249,19.2202537,4.698,45.2
86.2153738,19.274456,12.144,168.6
86.215523,19.328658,16.94,194.5
86.2156727,19.3828596,22.108,217.8
86.2158227,19.4370609,4.961,276.7
86.215973,19.4912619,22.711,28.2
86.2161238,19.5454625,20.919,18.2
86.2162749,19.5996628,11.359,299.0
86.2164264,19.6538628,25.097,353.5
86.2165782,19.7080625,42.854,357.7
86.2167305,19.7622619,39.817,341.4
86.2711232,18.840681,94.237,224.8
86.2712878,18.8948854,65.528,216.9
86.2714528,18.9490894,27.692,166.5
86.2716182,19.0032931,36.129,168.4
86.2717841,19.0574964,37.075,169.7
86.2719503,19.1116995,51.903,185.4
86.2724516,19.2743067,36.924,174.7
86.2726195,19.3285084,16.932,171.0
86.2727879,19.3827099,27.092,213.8
86.2729566,19.436911,10.708,28.3
86.2731258,19.4911118,13.517,24.0
86.2732954,19.5453123,22.842,34.7
86.2734654,19.5995124,9.33,2.6
86.2736358,19.6537122,9.283,329.9
86.2738066,19.7079117,28.031,334.3
86.3282362,18.8947199,114.594,215.7
